frame,time,Gastrocnemius Medialis,Tibialis Anterior,Soleus,Vastus Medialis,Vastus Lateralis,Rectus Femoris,Biceps Femoris,Semitendinosus,Gracilis,Gluteus Medius,External Oblique
201.0,13.4519,0.0278444,0.297817,0.0,0.0,0.0,0.0,0.048278,0.368849,0.0,0.121848,0.0
202.0,13.4853,0.0233544,0.0725742,0.0,0.0,0.0,0.0,0.130949,0.183244,0.0125861,0.124185,0.0
203.0,13.5186,0.0,0.973994,0.0,0.0187075,0.0783987,0.0,0.136952,0.0782129,0.0,0.0433832,0.00420088
204.0,13.5519,0.0,0.907183,0.0,0.0437202,0.15169,0.0289761,0.0162024,0.0,0.0,0.0350639,0.0
205.0,13.5853,0.0,0.225368,0.0199252,0.0635669,0.251716,0.0691709,0.0,0.00299939,0.0,0.0588747,0.110854
206.0,13.6186,0.0203409,0.151541,0.0146756,0.011829,0.0990357,0.173725,0.0,0.0,0.00242462,0.0,0.0422589
207.0,13.6519,0.0284384,0.089393,0.0120953,0.0,0.0319323,0.0413229,0.0698959,0.0672236,0.0,0.181459,0.104287
208.0,13.6853,0.0,0.326729,0.0,0.0,0.0583068,0.212875,0.0411807,0.254213,0.0,0.400273,0.129145
209.0,13.7186,0.179859,0.160939,0.0380833,0.0135585,0.0589133,0.171018,0.0,0.0418918,0.0,0.404942,0.0967756
210.0,13.7519,0.247351,0.148095,0.0570024,0.0,0.0,0.167378,0.0,0.105523,0.0,0.536761,0.105355
211.0,13.7853,0.11293,0.289897,0.0,0.0,0.0,0.313149,0.0,0.166539,0.0630216,0.335806,0.0525345
212.0,13.8186,0.197165,0.0564919,0.0133522,0.0388575,0.106789,0.249782,0.0,0.051677,0.0,0.468322,0.0371317
213.0,13.8519,0.135401,0.107282,0.0198332,0.0393023,0.11389,0.359028,0.0,0.0140375,0.0,0.422084,0.0
214.0,13.8853,0.162024,0.174282,0.0877858,0.0426566,0.122438,0.453799,0.0,0.0,0.00948533,0.36245,0.0
215.0,13.9186,0.215564,0.18788,0.187617,0.0534818,0.151227,0.506003,0.0,0.0,0.0348081,0.372336,0.0
216.0,13.9519,0.203824,0.0,0.208292,0.0,0.0839586,0.622624,0.0,0.0,0.0,0.452214,0.0
