frame,time,Gastrocnemius Medialis,Tibialis Anterior,Soleus,Vastus Medialis,Vastus Lateralis,Rectus Femoris,Biceps Femoris,Semitendinosus,Gracilis,Gluteus Medius,External Oblique
49.0,5.90726,0.00137237,0.16473,0.0172986,0.0172653,0.129583,0.200471,0.0,0.0,0.0,0.0127772,0.0
50.0,5.94059,0.110667,0.167772,0.0191825,0.00288419,0.035135,0.0662182,0.000819166,0.0,0.0017019,0.0142109,0.0979493
51.0,5.97392,0.0,0.265139,0.0,0.0,0.0490617,0.149051,0.0668257,0.257524,0.0,0.336646,0.124364
52.0,6.00726,0.0,0.347763,0.0,0.0,0.0764025,0.226441,0.0464814,0.311063,0.0,0.426432,0.169423
53.0,6.04059,0.216935,0.222035,0.0297587,0.00122623,0.00461047,0.0871866,0.0,0.0765373,0.0,0.433396,0.104117
54.0,6.07392,0.333316,0.0953437,0.0784728,0.0,0.0,0.158964,0.0,0.23092,0.0129506,0.600078,0.102284
55.0,6.10726,0.227556,0.247327,0.0245351,0.0,0.0,0.282444,0.0,0.222042,0.0621423,0.376208,0.0177162
56.0,6.14059,0.22105,0.103933,0.197817,0.0454047,0.128269,0.217368,0.0,0.0504087,0.0,0.431927,0.0
57.0,6.17392,0.207952,0.177731,0.144847,0.0399565,0.114444,0.359485,0.0,0.0157577,0.0,0.37809,0.0
58.0,6.20726,0.244995,0.229825,0.237412,0.0519459,0.147389,0.472675,0.0,0.0,0.0255142,0.352533,0.0
59.0,6.24059,0.30146,0.247928,0.267724,0.0621358,0.172949,0.55052,0.0,0.0,0.0421073,0.40662,0.0
60.0,6.27392,0.228258,0.00625969,0.282233,0.0,0.0534715,0.689669,0.0,0.0,0.0,0.481967,0.0
61.0,6.30726,0.223543,0.0538115,0.310103,0.0,0.168268,0.824095,0.0,0.0,0.0406576,0.648233,0.0715445
62.0,6.34059,0.616757,0.0487893,0.447062,0.0,0.0,0.612183,0.0,0.0982704,0.0369244,0.680561,0.176624
63.0,6.37392,0.659586,0.0602027,0.524642,0.0,0.0,0.296507,0.0,0.240048,0.027577,0.596174,0.0273898
64.0,6.40726,0.437632,0.132448,0.488619,0.0,0.0,0.269275,0.0,0.151945,0.00429899,0.541228,0.0180484
65.0,6.44059,0.280754,0.033714,0.248317,0.0398644,0.121969,0.0,0.159305,0.00978151,0.0,0.358529,0.0838804
66.0,6.47392,0.364652,0.0319278,0.323132,0.0675715,0.2322,0.00765545,0.0235625,0.0,0.0,0.344831,0.0
67.0,6.50726,0.0,0.196036,0.0,0.0152511,0.111546,0.0945252,0.0,0.0,0.00488953,0.0442086,0.148128
68.0,6.54059,0.0,0.0827295,0.0,0.014588,0.121061,0.276755,0.0,0.0,0.021792,0.0669057,0.116845
69.0,6.57392,0.0,0.0947245,0.0,0.0,0.0305232,0.112868,0.0,0.0,0.0,0.122826,0.112372
70.0,6.60726,0.0,0.133555,0.0,0.0,0.0,0.031255,0.00771596,0.0295758,0.00366138,0.239689,0.125954
71.0,6.64059,0.0,0.27689,0.0,0.0,0.0,0.0,0.107881,0.0463115,0.0946806,0.113445,0.0328278
72.0,6.67392,0.0,0.572943,0.0,0.0,0.0,0.0,0.0389863,0.0929097,0.387466,0.0159171,0.0389917
73.0,6.70726,0.0192484,0.586634,0.0,0.0,0.0,0.0,0.0140742,0.175721,0.441472,0.0,0.0379445
74.0,6.74059,0.0216056,0.494885,0.0,0.0,0.0,0.0,0.0160683,0.260152,0.427571,0.0,0.0458668
75.0,6.77392,0.00845567,0.318207,0.0,0.0,0.0,0.0,0.0,0.272651,0.30639,0.0,0.0466479
76.0,6.80726,0.0267222,0.371483,0.0,0.0,0.0,0.0,0.0786363,0.23304,0.0,0.0,0.0
77.0,6.84059,0.0344536,0.310616,0.0,0.0,0.0,0.0,0.0528232,0.366295,0.0,0.0949893,0.0
78.0,6.87392,0.0214123,0.0724618,0.0,0.0,0.0,0.0,0.128022,0.227937,0.027069,0.146317,0.0
79.0,6.90726,0.0,0.990024,0.0,0.0,0.0,0.0,0.0182855,0.409121,0.212348,0.112114,0.0
80.0,6.94059,0.0,0.947139,0.0,0.0426278,0.150599,0.0250419,0.0206381,0.00288746,0.0,0.0267928,0.0
81.0,6.97392,0.0,0.459447,0.0,0.0667051,0.254949,0.0644167,0.0,0.00611053,0.0,0.0915845,0.17716
82.0,7.00726,0.00843975,0.186924,0.0158278,0.0229338,0.145415,0.21128,0.0,0.0,0.0,0.0,0.0162921
83.0,7.04059,0.107552,0.193168,0.0215429,0.00641551,0.0487175,0.0780177,0.0,0.0,0.0,0.0316877,0.122137
84.0,7.07392,0.0,0.259208,0.0,0.0,0.0508473,0.162263,0.0579944,0.254096,0.0,0.337002,0.12759
85.0,7.10726,0.158181,0.134189,0.0402308,0.0294575,0.0992555,0.0751998,0.0194861,0.0926514,0.0,0.447315,0.126129
86.0,7.14059,0.203467,0.166882,0.0421407,0.0,0.0,0.127964,0.0,0.106793,0.0,0.542813,0.111986
87.0,7.17392,0.285027,0.0755906,0.025633,0.0,0.0,0.153603,0.0,0.259755,0.00011367,0.643815,0.124254
88.0,7.20726,0.169206,0.322048,0.0342505,0.0,0.0,0.300525,0.0,0.215803,0.0555977,0.35276,0.0560932
89.0,7.24059,0.184015,0.115557,0.154127,0.0391235,0.113816,0.251375,0.0,0.0413076,0.0,0.380367,0.00424653
90.0,7.27392,0.183932,0.207312,0.10936,0.0387991,0.109344,0.409423,0.0,0.0,0.0,0.36004,0.0
91.0,7.30726,0.222013,0.252365,0.193444,0.0529076,0.149559,0.483526,0.0,0.0,0.0267244,0.364617,0.0
92.0,7.34059,0.22846,0.0122358,0.269362,0.0,0.126897,0.5823,0.0,0.0,0.0,0.382661,0.0
93.0,7.37392,0.142598,0.0,0.0346538,0.0,0.0340002,0.625834,0.0,0.0,0.0,0.484502,0.0330072
94.0,7.40726,0.208311,0.0698265,0.312279,0.0,0.176927,0.803018,0.0,0.0,0.0,0.673437,0.0682039
95.0,7.44059,0.622159,0.00589557,0.400416,0.0,0.0,0.54859,0.0,0.115818,0.0222939,0.669798,0.160975
96.0,7.47392,0.663414,0.0541306,0.505648,0.0,0.0,0.235874,0.0,0.202022,0.0253126,0.529311,0.0318914
97.0,7.50726,0.500005,0.144745,0.516498,0.0,0.0,0.0966143,0.0,0.15133,0.0,0.566201,0.0188443
98.0,7.54059,0.339678,0.0599631,0.334834,0.0236242,0.0862429,0.0,0.112186,0.0130828,0.0,0.381875,0.0375406
99.0,7.57392,0.343983,0.00949876,0.26161,0.0860243,0.265902,0.0,0.114869,0.0,0.0,0.406062,0.0
100.0,7.60726,0.0,0.0558428,0.0,0.0243415,0.127736,0.00445628,0.0533688,0.0,0.00462591,0.0696453,0.169265
101.0,7.64059,0.0,0.0640392,0.0,0.0361632,0.173043,0.126866,0.0,0.0,0.0105081,0.101257,0.157874
102.0,7.67392,0.0,0.0999037,0.0,0.0,0.0318975,0.150511,0.0,0.0,0.0,0.103218,0.116039
103.0,7.70726,0.0,0.134189,0.0,0.0,0.0,0.0340962,0.00235279,0.0270152,0.0128556,0.221715,0.122735
104.0,7.74059,0.0,0.256977,0.0,0.0,0.0,0.0,0.0872527,0.0410632,0.0789228,0.121411,0.0351983
105.0,7.77392,0.0,0.559399,0.0,0.0,0.0,0.0,0.0166677,0.0679424,0.363611,0.0415567,0.0499786
106.0,7.80726,0.0129697,0.578484,0.0,0.0,0.0,0.0,0.0,0.158013,0.432833,0.00607558,0.0162437
107.0,7.84059,0.0215153,0.509284,0.0,0.0,0.0,0.0,7.30203e-05,0.252693,0.439222,0.0,0.0416384
108.0,7.87392,0.00424312,0.319953,0.0,0.0,0.0,0.0,0.0,0.283175,0.320171,0.0,0.0389528
109.0,7.90726,0.0242183,0.382979,0.0,0.0,0.0,0.0,0.069458,0.229701,0.0,0.0,0.0
110.0,7.94059,0.0293735,0.312092,0.0,0.0,0.0,0.0,0.0568604,0.359975,0.0,0.117622,0.0
111.0,7.97392,0.0219768,0.0687833,0.0,0.0,0.0,0.0,0.117759,0.240035,0.0321288,0.138122,0.0
112.0,8.00726,0.0168863,0.0675027,0.0,0.0,0.0,8.12095e-05,0.13289,0.0874689,0.0,0.0831,0.0
113.0,8.04059,0.0,0.953825,0.0,0.037246,0.128499,0.0122231,0.0403538,0.00208236,0.0,0.0212659,0.00419142
114.0,8.07392,0.0,0.861537,0.0,0.0435291,0.163598,0.0553227,0.0,0.0,0.0,0.00530687,0.0417403
115.0,8.10726,0.00260278,0.208181,0.0159546,0.037797,0.190555,0.196723,0.0,0.0,0.0058151,0.0,0.00587038
116.0,8.14059,0.0911761,0.186534,0.0222188,0.00515996,0.044914,0.0885415,0.0,0.0,0.0,0.0209804,0.0838264
117.0,8.17392,0.0,0.267294,0.0,0.0,0.0440011,0.153125,0.0470715,0.234689,0.0,0.299623,0.106799
118.0,8.20726,0.172823,0.154137,0.0444739,0.0290857,0.096358,0.076062,0.0213057,0.0941867,0.0,0.441128,0.104804
119.0,8.24059,0.193145,0.199989,0.043749,0.0,0.0,0.141677,0.0,0.09046,0.0,0.522916,0.105748
120.0,8.27392,0.275097,0.0797761,0.0230679,0.0,0.0,0.161434,0.0,0.246896,0.0,0.622088,0.112894
121.0,8.30726,0.159038,0.283717,0.0,0.0,0.0,0.298308,0.0,0.222952,0.0662327,0.355138,0.0465268
122.0,8.34059,0.162568,0.108529,0.117222,0.0385643,0.113275,0.27103,0.0,0.0363124,0.0,0.387709,0.0131046
123.0,8.37392,0.143513,0.217095,0.07766,0.0369804,0.106091,0.420153,0.0,0.0,0.0,0.358628,0.0
124.0,8.40726,0.192853,0.245248,0.162334,0.0508222,0.146655,0.496934,0.0,0.0,0.0306687,0.363062,0.0
125.0,8.44059,0.229807,0.120905,0.188526,0.0480695,0.16326,0.550973,0.0,0.0,0.0306219,0.414959,0.0
126.0,8.47392,0.191207,0.0124916,0.243236,0.0,0.114959,0.717778,0.0,0.0,0.0,0.500325,0.0
127.0,8.50726,0.191699,0.0733942,0.301922,0.0,0.191673,0.809226,0.0,0.0,0.0,0.639189,0.063076
128.0,8.54059,0.573838,0.0175044,0.398342,0.0,0.0,0.588784,0.0,0.0246952,0.023459,0.652264,0.185077
129.0,8.57392,0.694046,0.0504834,0.521207,0.0,0.0,0.16294,0.0,0.184106,0.0,0.679138,0.0
130.0,8.60726,0.559723,0.0482693,0.459813,0.0,0.0,0.154279,0.0,0.199903,0.0,0.619351,0.0295751
131.0,8.64059,0.0,0.761749,0.0,0.0,0.0,0.0,0.0319653,0.273022,0.0,0.495124,0.117282
132.0,8.67392,0.280362,0.0192992,0.216245,0.11632,0.329587,0.0,0.188564,0.0,0.0,0.285156,0.0661751
133.0,8.70726,0.0438469,0.0,0.0,0.0293484,0.148142,0.115884,0.0,0.0,0.0,0.119378,0.121547
134.0,8.74059,0.0,0.172118,0.145727,0.0,0.192843,0.130552,0.0,0.00366955,0.0,0.112911,0.0732347
135.0,8.77392,0.0,0.104838,0.0,0.0,0.055453,0.0759434,0.0,0.0,0.00336767,0.0669213,0.11782
136.0,8.80726,0.0,0.150146,0.0,0.0,0.0,0.06757,0.0,0.0177488,0.00330728,0.225482,0.0983125
