frame,time,Gastrocnemius Medialis,Tibialis Anterior,Soleus,Vastus Medialis,Vastus Lateralis,Rectus Femoris,Biceps Femoris,Semitendinosus,Gracilis,Gluteus Medius,External Oblique
50.0,12.0633,0.104733,0.0847754,0.233126,0.102711,0.483658,0.365932,0.0,0.0235409,0.0,0.265073,0.0
51.0,12.0967,0.0,0.222804,0.122946,0.0,0.188517,0.380975,0.0,0.0198583,0.0,0.0164381,0.0409527
52.0,12.13,0.0,0.339583,0.0,0.0,0.00184122,0.187815,0.0,0.0299124,0.0,0.356167,0.120269
53.0,12.1633,0.0,0.413651,0.00850246,0.0,0.0,0.0,0.0744565,0.294508,0.0,0.451249,0.0
54.0,12.1967,0.0339075,0.466364,0.0,0.0,0.0,0.0244419,0.0,0.104848,0.361321,0.0,0.177892
55.0,12.23,0.0,0.159608,0.0,0.0,0.0,0.0,0.0598149,0.0520147,0.190248,0.0,0.179109
56.0,12.2633,0.0,0.436204,0.0,0.0,0.0,0.0,0.0478766,0.216888,0.328261,0.0,0.119205
57.0,12.2967,0.034163,0.331923,0.0,0.0,0.0,0.0,0.173274,0.40761,0.243211,0.0,0.142066
58.0,12.33,0.0,0.0806605,0.00351554,0.0,0.0,0.0,0.408082,0.43225,0.0755354,0.141571,0.147411
59.0,12.3633,0.00605634,0.251309,0.0,0.0,0.0,0.0,0.159627,0.323251,0.0,0.0858239,0.0
60.0,12.3967,0.0,0.823469,0.0119073,0.0474032,0.26257,0.0653754,0.0,0.0,0.0,0.000634054,0.0
61.0,12.43,0.021673,0.283604,0.0,0.0193005,0.0710063,0.0,0.0631658,0.0,0.100135,0.0,0.0057078
62.0,12.4633,0.00016991,0.0967333,0.0,0.0,0.0,0.0459328,0.0,0.0,0.192926,0.0,0.064944
63.0,12.4967,0.0,0.196182,0.0,0.0,0.0,0.0010016,0.0,0.0566893,0.150595,0.0,0.00908008
64.0,12.53,0.000696432,0.309863,0.0258756,0.0,0.0,0.00526823,0.0,0.126404,0.0,0.0304094,0.0914235
65.0,12.5633,0.565033,0.407341,0.136865,0.0,0.0593767,0.357654,0.0115225,0.04662,0.0,0.291711,0.0586235
66.0,12.5967,0.258658,0.0,0.00590565,0.0,0.0,0.00101946,0.0,0.327384,0.0299216,0.687659,0.0389938
67.0,12.63,0.421123,0.0192571,0.239595,0.0,0.0,0.0,0.0637488,0.543474,0.0,0.44347,0.0112045
68.0,12.6633,0.000243932,0.28462,0.0,0.0,0.0716458,0.316361,0.0,0.0,0.0,0.134195,0.115435
69.0,12.6967,0.185969,0.00921972,0.263931,0.084724,0.267268,0.0,0.0673189,0.0197869,0.0,0.333351,0.0
70.0,12.73,0.261948,0.0526768,0.17188,0.0355953,0.0966827,0.433185,0.0,0.0,0.0334048,0.201916,0.0
71.0,12.7633,0.184563,0.0577391,0.370998,0.0641032,0.212615,0.787382,0.0,0.0,0.142051,0.475256,0.0973135
72.0,12.7967,0.328981,0.0,0.378666,0.0458331,0.125447,0.588128,0.0,0.0,0.109357,0.292324,0.0546308
73.0,12.83,0.585841,0.0,0.36861,0.00181255,0.0,0.494716,0.0,0.207088,0.132384,0.546402,0.0412473
74.0,12.8633,0.693286,0.0524349,0.540967,0.0,0.0,0.616003,0.0,0.25473,0.0338002,0.743016,0.0185293
75.0,12.8967,0.545321,0.0114203,0.383113,0.0377445,0.115657,0.514694,0.0,0.00877154,0.0,0.640286,0.0
76.0,12.93,0.231262,0.143515,0.343828,0.0871026,0.371117,0.0766726,0.0467683,0.0,0.0223072,0.196661,0.0
77.0,12.9633,0.0,0.808627,0.243327,0.0222754,0.140412,0.0187265,0.192489,0.0,0.0506636,0.0,0.260881
78.0,12.9967,0.0,0.227392,0.0416768,0.0,0.145498,0.166062,0.0,0.0417258,0.0,0.299279,0.0822052
79.0,13.03,0.0,0.473047,0.0,0.0,0.0269964,0.308353,0.0114683,0.0,0.0,0.00660168,0.112288
80.0,13.0633,0.0779793,0.446717,0.0,0.0,0.0,0.00994489,0.0,0.073692,0.401515,0.0,0.184018
81.0,13.0967,0.0625531,0.585167,0.0,0.0,0.0,0.0,0.127382,0.138713,0.487894,0.0,0.268472
82.0,13.13,0.0270361,0.428229,0.0,0.0,0.0,0.0,0.166266,0.236608,0.388028,0.0,0.16213
83.0,13.1633,0.00144364,0.31836,0.0,0.0,0.0,0.0,0.190546,0.360012,0.327561,0.0,0.11344
84.0,13.1967,0.0339878,0.114751,0.0,0.0,0.0,0.0,0.358447,0.348639,0.110296,0.0600814,0.066934
85.0,13.23,0.0186352,0.280302,0.0,0.0,0.0,0.0,0.184362,0.329394,0.0,0.0597463,0.0374073
86.0,13.2633,0.0165584,0.0896376,0.0,0.0,0.0,0.0,0.143017,0.154794,0.00844941,0.0987937,0.0
87.0,13.2967,0.12969,0.706443,0.0,0.00770872,0.0220718,0.0,0.216787,0.0749921,0.0200646,0.0129765,0.000571636
88.0,13.33,0.00300497,0.0852872,0.0,0.0,0.0,0.0108926,0.0,0.0307756,0.0442938,0.0,0.0
89.0,13.3633,0.00527658,0.083489,0.0,0.0,0.0,0.0109211,0.0397718,0.112888,0.0732561,0.0,0.0468043
90.0,13.3967,0.22845,0.698009,0.335992,0.0,0.0,0.0,0.0,0.259647,0.261688,0.0,0.067231
91.0,13.43,0.0648611,0.487755,0.394747,0.0,0.0715418,0.129303,0.0,0.0,0.00023064,0.0,0.0323442
92.0,13.4633,0.0838709,0.221687,0.188797,0.0,0.0,0.0,0.0,0.0592578,0.0,0.491032,0.0
93.0,13.4967,0.0,0.259644,0.0159072,0.0,0.0,0.082011,0.0,0.0,0.083401,0.0,0.0816233
94.0,13.53,0.419245,0.0,0.391907,0.0,0.0,0.0,0.0,0.405609,0.0,0.157481,0.0
95.0,13.5633,0.577803,0.220009,0.508266,0.0440805,0.096196,0.0,0.267003,0.066809,0.0,0.549555,0.0761335
96.0,13.5967,0.306532,0.118917,0.303281,0.0613695,0.189796,0.398465,0.0,0.0,0.0228354,0.217808,0.0921841
97.0,13.63,0.207279,0.51217,0.0,0.0472623,0.137605,0.674497,0.0,0.0,0.104279,0.407154,0.0
98.0,13.6633,0.269079,0.417888,0.641526,0.0,0.0436904,0.720602,0.0,0.0208806,0.146804,0.344894,0.0
99.0,13.6967,0.606748,0.535388,0.661783,0.0,0.0,0.612916,0.0,0.125717,0.140903,0.591941,0.0477519
100.0,13.73,0.722215,0.460139,0.683241,0.0,0.0,0.513654,0.0,0.334333,0.10346,0.706349,0.129672
101.0,13.7633,0.641829,0.156512,0.606763,0.0,0.0,0.587728,0.0,0.224394,0.0,0.870698,0.186232
102.0,13.7967,0.527433,0.120092,0.433923,0.0539535,0.168371,0.44371,0.0,0.0591678,0.0,0.677991,0.09031
103.0,13.83,0.460867,0.0,0.190344,0.11937,0.355023,0.328799,0.0,0.00156613,0.0,0.319348,0.0
104.0,13.8633,0.0,0.101551,0.110683,0.0,0.179062,0.347526,0.0,0.0,0.0,0.0584004,0.0
105.0,13.8967,0.0119995,0.43858,0.0101778,0.0,0.206818,0.109425,0.0492722,0.0,0.0,0.0,0.621701
106.0,13.93,0.0526446,0.439557,0.0,0.0,0.134438,0.417002,0.0,0.0,0.259897,0.0,0.143304
107.0,13.9633,0.0522331,0.360074,0.0,0.0,0.235842,0.569438,0.0,0.0,0.0,0.0,0.0
108.0,13.9967,0.0353521,0.516946,0.0,0.0,0.0,0.357286,0.0,0.0,0.146785,0.0,0.3373
109.0,14.03,0.00256115,0.442648,0.0,0.0,0.0,0.0,0.0,0.0,0.327959,0.0,0.264095
110.0,14.0633,0.0,0.538462,0.0,0.0,0.0,0.0193708,0.238924,0.0850017,0.144245,0.0,0.203704
111.0,14.0967,0.0,0.642868,0.0,0.0339063,0.128657,0.0,0.238931,0.0931703,0.0707781,0.0839064,0.137208
112.0,14.13,0.0,0.831768,0.0136226,0.0237628,0.243234,0.224475,0.0,0.0,0.094285,0.0,0.08857
113.0,14.1633,0.0,0.112944,0.00534139,0.0,0.0235982,0.0,0.00844694,0.000288453,0.0123644,0.0,0.0203247
114.0,14.1967,0.0,0.10469,0.00434911,0.0,0.00701189,0.0,0.0345181,0.0,0.131033,0.0,0.0
115.0,14.23,0.001496,0.201004,0.0,0.0,0.0,0.0,0.0791223,0.10622,0.249791,0.0,0.0
116.0,14.2633,0.0,0.274142,0.0,0.0,0.0,0.0204184,0.0,0.118477,0.190335,0.0266489,0.0516055
117.0,14.2967,0.139564,0.522173,0.29088,0.0,0.0,0.284069,0.0,0.189756,0.00544368,0.132986,0.0858279
118.0,14.33,0.174925,0.0438416,0.0959335,0.0,0.0724941,0.374765,0.0,0.0,0.0,0.417564,0.00180945
119.0,14.3633,0.0738106,0.116153,0.0498046,0.0,0.0,0.0148439,0.192181,0.0393303,0.0,0.355512,0.0
120.0,14.3967,0.0619269,0.0476601,0.162316,0.0813866,0.389206,0.0619961,0.0800822,0.030061,0.0,0.286379,0.0
121.0,14.43,0.191934,4.10303e-05,0.0251391,0.0,0.053957,0.280932,0.0,0.0,0.0,0.110518,0.0
122.0,14.4633,0.462418,0.0,0.131462,0.0,0.0,0.434692,0.0,0.106008,0.109617,0.296438,0.0
123.0,14.4967,0.299365,0.0,0.0456599,0.00178875,0.0,0.688566,0.0,0.0387657,0.0989952,0.665002,0.123229
124.0,14.53,0.496115,0.0,0.174658,0.0,0.0,0.500282,0.0,0.103527,0.120004,0.49161,0.0500317
125.0,14.5633,0.71673,0.0,0.523879,0.0,0.0,0.551761,0.0,0.216382,0.0524133,0.681943,0.0
126.0,14.5967,0.714284,0.0,0.583881,0.0124231,0.0394748,0.679232,0.0,0.103815,0.0,0.838042,0.0165202
127.0,14.63,0.246075,0.0246361,0.208036,0.0167683,0.320565,0.473348,0.0,0.0135893,0.0,0.437729,0.170176
128.0,14.6633,0.0,0.107585,0.0,0.0466028,0.187387,0.236159,0.0,0.0,0.0702414,0.0,0.363883
129.0,14.6967,0.0,0.49666,0.0679069,0.0144947,0.430114,0.324397,0.0,0.0,0.0,0.0,0.155732
130.0,14.73,0.0,0.923677,0.408086,0.00123856,0.0951339,0.145854,0.0,0.0,0.0722783,0.0,0.135137
131.0,14.7633,0.0217945,0.470048,0.00114131,0.0,0.000374667,0.183823,0.00310772,0.046283,0.0,0.139938,0.172839
132.0,14.7967,0.0437791,0.2795,0.0,0.0,0.12921,0.141815,0.00948918,0.0532731,0.0,0.0,0.104153
